"SECONDS";"PID";"VALUE";"UNITS"
"62056.516415";"Пройденный путь (общий)";"26.54368533625";"km"
"62056.516415";"Скорость автомобиля";"0";"km/h"
"62056.516415";"Средняя скорость";"10.0550838614414";"km/h"
"62056.516415";"Ускорение";"0";"m_sec2"
"62056.718415";"Температура охлаждающей жидкости";"73";"℃"
"62057.100415";"Использовано топлива";"0.308952300132793";"L"
"62057.100415";"Использовано топлива (общий)";"3.52982954485319";"L"
"62057.100415";"Массовый расход воздуха";"13.5";"g/sec"
"62057.100415";"Мгновенный расход топлива (л/ч)";"4.52893486161588";"L/h"
"62057.100415";"Моментальная мощность двигателя (от расхода топлива)";"13.0316326530612";"hp"
"62057.100415";"Расчетный наддув";"-0.225069635316382";"bar"
"62057.100415";"Средний расход топлива (л/100 км)";"37.2882793526316";"L/100km"
"62057.100415";"Средний расход топлива (л/100 км) (общий)";"13.2981893815347";"L/100km"
"62057.100415";"Стоимость топлива";"0.312041823134121";"$"
"62057.100415";"Стоимость топлива (общий)";"3.25";"$"
"62057.304415";"Обороты двигателя";"1003";"rpm"
"62057.500415";"Мгновенный расход топлива (л/100 км)";"90.5786972323176";"L/100km"
"62057.500415";"Пройденный путь";"0.829917748666666";"km"
"62057.500415";"Пройденный путь (общий)";"26.5450523834722";"km"
"62057.500415";"Скорость автомобиля";"5";"km/h"
"62057.500415";"Средняя скорость";"10.0383659759271";"km/h"
"62057.500415";"Ускорение";"0.343763242103849";"m_sec2"
"62057.698415";"Температура охлаждающей жидкости";"73";"℃"
"62058.149415";"Использовано топлива";"0.311273524343025";"L"
"62058.149415";"Использовано топлива (общий)";"3.53215076906343";"L"
"62058.149415";"Массовый расход воздуха";"23.75";"g/sec"
"62058.149415";"Мгновенный расход топлива (л/ч)";"7.96757058987979";"L/h"
"62058.149415";"Моментальная мощность двигателя (от расхода топлива)";"22.9260204081633";"hp"
"62058.149415";"Расчетный наддув";"1.04662464681818";"bar"
"62058.149415";"Средний расход топлива (л/100 км)";"37.5065510820937";"L/100km"
"62058.149415";"Средний расход топлива (л/100 км) (общий)";"13.306249006548";"L/100km"
"62058.149415";"Стоимость топлива";"0.314386259586455";"$"
"62058.149415";"Стоимость топлива (общий)";"3.25";"$"
"62058.355415";"Обороты двигателя";"1863";"rpm"
"62058.561415";"Мгновенный расход топлива (л/100 км)";"61.2890045375368";"L/100km"
"62058.561415";"Пройденный путь";"0.833746433194444";"km"
"62058.561415";"Пройденный путь (общий)";"26.548881068";"km"
"62058.561415";"Скорость автомобиля";"13";"km/h"
"62058.561415";"Средняя скорость";"10.0488791071048";"km/h"
"62058.561415";"Ускорение";"0.899666999194662";"m_sec2"
"62058.757415";"Температура охлаждающей жидкости";"73";"℃"
"62059.159415";"Использовано топлива";"0.315252815257199";"L"
"62059.159415";"Использовано топлива (общий)";"3.5361300599776";"L"
"62059.159415";"Массовый расход воздуха";"42.25";"g/sec"
"62059.159415";"Мгновенный расход топлива (л/ч)";"14.1738887335756";"L/h"
"62059.159415";"Моментальная мощность двигателя (от расхода топлива)";"40.7841836734694";"hp"
"62059.159415";"Расчетный наддув";"0.959590476640443";"bar"
"62059.159415";"Средний расход топлива (л/100 км)";"37.8115938738507";"L/100km"
"62059.159415";"Средний расход топлива (л/100 км) (общий)";"13.3193186218299";"L/100km"
"62059.159415";"Стоимость топлива";"0.318405343409771";"$"
"62059.159415";"Стоимость топлива (общий)";"3.25";"$"
"62059.373415";"Обороты двигателя";"2841";"rpm"
"62059.568415";"Мгновенный расход топлива (л/100 км)";"67.494708255122";"L/100km"
"62059.568415";"Пройденный путь";"0.839620557277777";"km"
"62059.568415";"Пройденный путь (общий)";"26.5547551920833";"km"
"62059.568415";"Скорость автомобиля";"21";"km/h"
"62059.568415";"Средняя скорость";"10.0856756165244";"km/h"
"62059.568415";"Ускорение";"1.44495868735131";"m_sec2"
"62059.758415";"Температура охлаждающей жидкости";"73";"℃"
"62060.163415";"Использовано топлива";"0.316094448693039";"L"
"62060.163415";"Использовано топлива (общий)";"3.53697169341344";"L"
"62060.163415";"Массовый расход воздуха";"9";"g/sec"
"62060.163415";"Мгновенный расход топлива (л/ч)";"3.01928990774392";"L/h"
"62060.163415";"Моментальная мощность двигателя (от расхода топлива)";"8.68775510204082";"hp"
"62060.163415";"Расчетный наддув";"-0.737668926814833";"bar"
"62060.163415";"Средний расход топлива (л/100 км)";"37.6472974551603";"L/100km"
"62060.163415";"Средний расход топлива (л/100 км) (общий)";"13.3195417085521";"L/100km"
"62060.163415";"Стоимость топлива";"0.319255393179969";"$"
"62060.163415";"Стоимость топлива (общий)";"3.25";"$"
"62060.368415";"Обороты двигателя";"2765";"rpm"
"62060.569415";"Мгновенный расход топлива (л/100 км)";"11.6126534913228";"L/100km"
"62060.569415";"Пройденный путь";"0.846850731166666";"km"
"62060.569415";"Пройденный путь (общий)";"26.5619853659722";"km"
"62060.569415";"Скорость автомобиля";"26";"km/h"
"62060.569415";"Средняя скорость";"10.1386579355684";"km/h"
"62060.569415";"Ускорение";"1.7821009243179";"m_sec2"
"62060.758415";"Температура охлаждающей жидкости";"73";"℃"
"62061.132415";"Использовано топлива";"0.318194691109869";"L"
"62061.132415";"Использовано топлива (общий)";"3.53907193583027";"L"
"62061.132415";"Массовый расход воздуха";"23.25";"g/sec"
"62061.132415";"Мгновенный расход топлива (л/ч)";"7.79983226167179";"L/h"
"62061.132415";"Моментальная мощность двигателя (от расхода топлива)";"22.4433673469388";"hp"
"62061.132415";"Расчетный наддув";"-0.281764144168449";"bar"
"62061.132415";"Средний расход топлива (л/100 км)";"37.5738816062079";"L/100km"
"62061.132415";"Средний расход топлива (л/100 км) (общий)";"13.3238230767346";"L/100km"
"62061.132415";"Стоимость топлива";"0.321376638020968";"$"
"62061.132415";"Стоимость топлива (общий)";"3.25";"$"
"62061.347415";"Обороты двигателя";"2218";"rpm"
"62061.548415";"Мгновенный расход топлива (л/100 км)";"27.856543791685";"L/100km"
"62061.548415";"Пройденный путь";"0.854471888611111";"km"
"62061.548415";"Пройденный путь (общий)";"26.5696065234167";"km"
"62061.548415";"Скорость автомобиля";"28";"km/h"
"62061.548415";"Средняя скорость";"10.1966720053712";"km/h"
"62061.548415";"Ускорение";"1.57827721385796";"m_sec2"
"62061.746415";"Температура охлаждающей жидкости";"73";"℃"
"62062.136415";"Использовано топлива";"0.319364348877085";"L"
"62062.136415";"Использовано топлива (общий)";"3.54024159359749";"L"
"62062.136415";"Массовый расход воздуха";"12.5";"g/sec"
"62062.136415";"Мгновенный расход топлива (л/ч)";"4.19345820519989";"L/h"
"62062.136415";"Моментальная мощность двигателя (от расхода топлива)";"12.0663265306122";"hp"
"62062.136415";"Расчетный наддув";"-0.52298986266465";"bar"
"62062.136415";"Средний расход топлива (л/100 км)";"37.3756413913384";"L/100km"
"62062.136415";"Средний расход топлива (л/100 км) (общий)";"13.3244035453719";"L/100km"
